$Smoother_JAC,$Smoother_GSAC,$Smoother_GSACBE,$Smoother,$CGS_IP_CG,$CGS_RED_AMG,$CGS_IP_AMG,$Smoother_GS,$CGS,$Smoother_GSRB,$Smoother_GSRBAC,$pre,$post,$numCore,$<AverageTimePerIteration
0,0,0,1,1,0,0,0,1,0,1,0,4,64,257.167
1,0,0,1,0,0,1,0,1,0,0,0,4,64,174.8
0,0,0,1,0,0,1,1,1,0,0,0,4,64,171.684
0,1,0,1,0,0,1,0,1,0,0,0,4,64,185.723
0,0,1,1,0,0,1,0,1,0,0,0,4,64,1427.31
0,0,0,1,0,0,1,0,1,1,0,0,4,64,240.639
0,0,0,1,0,0,1,0,1,0,1,0,4,64,253.101
1,0,0,1,0,1,0,0,1,0,0,0,4,64,190.135
0,0,0,1,0,1,0,1,1,0,0,0,4,64,185.433
0,1,0,1,0,1,0,0,1,0,0,0,4,64,199.975
0,0,1,1,0,1,0,0,1,0,0,0,4,64,1438.34
0,0,0,1,0,1,0,0,1,1,0,0,4,64,253.903
0,0,0,1,0,1,0,0,1,0,1,0,4,64,267.551
1,0,0,1,1,0,0,0,1,0,0,0,5,64,200.311
0,0,0,1,1,0,0,1,1,0,0,0,5,64,197.214
0,1,0,1,1,0,0,0,1,0,0,0,5,64,216.25
0,0,1,1,1,0,0,0,1,0,0,0,5,64,1830.23
0,0,0,1,1,0,0,0,1,1,0,0,5,64,282.722
0,0,0,1,1,0,0,0,1,0,1,0,5,64,301.309
1,0,0,1,0,0,1,0,1,0,0,0,5,64,199.403
0,0,0,1,0,0,1,1,1,0,0,0,5,64,194.83
0,1,0,1,0,0,1,0,1,0,0,0,5,64,213.105
0,0,1,1,0,0,1,0,1,0,0,0,5,64,1763.75
0,0,0,1,0,0,1,0,1,1,0,0,5,64,282.952
0,0,0,1,0,0,1,0,1,0,1,0,5,64,302.857
1,0,0,1,0,1,0,0,1,0,0,0,5,64,214.959
0,0,0,1,0,1,0,1,1,0,0,0,5,64,208.475
0,1,0,1,0,1,0,0,1,0,0,0,5,64,226.739
0,0,1,1,0,1,0,0,1,0,0,0,5,64,1774.61
0,0,0,1,0,1,0,0,1,1,0,0,5,64,294.439
0,0,0,1,0,1,0,0,1,0,1,0,5,64,315.402
1,0,0,1,1,0,0,0,1,0,0,0,6,64,223.693
0,0,0,1,1,0,0,1,1,0,0,0,6,64,220.704
0,1,0,1,1,0,0,0,1,0,0,0,6,64,243.058
0,0,1,1,1,0,0,0,1,0,0,0,6,64,2184.08
0,0,0,1,1,0,0,0,1,1,0,0,6,64,322.768
0,0,0,1,1,0,0,0,1,0,1,0,6,64,345.461
1,0,0,1,0,0,1,0,1,0,0,0,6,64,222.712
0,0,0,1,0,0,1,1,1,0,0,0,6,64,217.857
0,1,0,1,0,0,1,0,1,0,0,0,6,64,239.383
0,0,1,1,0,0,1,0,1,0,0,0,6,64,2103.1
0,0,0,1,0,0,1,0,1,1,0,0,6,64,318.349
0,0,0,1,0,0,1,0,1,0,1,0,6,64,340.01
1,0,0,1,0,1,0,0,1,0,0,0,6,64,238.468
0,0,0,1,0,1,0,1,1,0,0,0,6,64,231.69
0,1,0,1,0,1,0,0,1,0,0,0,6,64,253.355
0,0,1,1,0,1,0,0,1,0,0,0,6,64,2114.55
0,0,0,1,0,1,0,0,1,1,0,0,6,64,333.623
0,0,0,1,0,1,0,0,1,0,1,0,6,64,354.485
1,0,0,1,1,0,0,0,1,0,0,1,0,64,100.795
0,0,0,1,1,0,0,1,1,0,0,1,0,64,100.892
0,1,0,1,1,0,0,0,1,0,0,1,0,64,107.813
0,0,1,1,1,0,0,0,1,0,0,1,0,64,436.704
0,0,0,1,1,0,0,0,1,1,0,1,0,64,117.788
0,0,0,1,1,0,0,0,1,0,1,1,0,64,123.114
1,0,0,1,0,0,1,0,1,0,0,1,0,64,100.315
0,0,0,1,0,0,1,1,1,0,0,1,0,64,100.444
0,1,0,1,0,0,1,0,1,0,0,1,0,64,106.364
0,0,1,1,0,0,1,0,1,0,0,1,0,64,421.819
0,0,0,1,0,0,1,0,1,1,0,1,0,64,117.683
0,0,0,1,0,0,1,0,1,0,1,1,0,64,122.984
1,0,0,1,0,1,0,0,1,0,0,1,0,64,111.783
0,0,0,1,0,1,0,1,1,0,0,1,0,64,110.421
0,1,0,1,0,1,0,0,1,0,0,1,0,64,120.324
0,0,1,1,0,1,0,0,1,0,0,1,0,64,436.26
0,0,0,1,0,1,0,0,1,1,0,1,0,64,128.278
0,0,0,1,0,1,0,0,1,0,1,1,0,64,136.746
1,0,0,1,1,0,0,0,1,0,0,1,1,64,127.204
0,0,0,1,1,0,0,1,1,0,0,1,1,64,125.993
0,1,0,1,1,0,0,0,1,0,0,1,1,64,135.351
0,0,1,1,1,0,0,0,1,0,0,1,1,64,784.054
0,0,0,1,1,0,0,0,1,1,0,1,1,64,159.495
0,0,0,1,1,0,0,0,1,0,1,1,1,64,168.712
1,0,0,1,0,0,1,0,1,0,0,1,1,64,128.044
0,0,0,1,0,0,1,1,1,0,0,1,1,64,125.467
0,1,0,1,0,0,1,0,1,0,0,1,1,64,132.929
0,0,1,1,0,0,1,0,1,0,0,1,1,64,755.845
0,0,0,1,0,0,1,0,1,1,0,1,1,64,159.659
0,0,0,1,0,0,1,0,1,0,1,1,1,64,166.802
1,0,0,1,0,1,0,0,1,0,0,1,1,64,143.21
0,0,0,1,0,1,0,1,1,0,0,1,1,64,137.698
0,1,0,1,0,1,0,0,1,0,0,1,1,64,146.674
0,0,1,1,0,1,0,0,1,0,0,1,1,64,771.305
0,0,0,1,0,1,0,0,1,1,0,1,1,64,172.493
0,0,0,1,0,1,0,0,1,0,1,1,1,64,180.55
1,0,0,1,1,0,0,0,1,0,0,1,2,64,152.159
0,0,0,1,1,0,0,1,1,0,0,1,2,64,150.043
0,1,0,1,1,0,0,0,1,0,0,1,2,64,162.644
0,0,1,1,1,0,0,0,1,0,0,1,2,64,1135.52
0,0,0,1,1,0,0,0,1,1,0,1,2,64,201.158
0,0,0,1,1,0,0,0,1,0,1,1,2,64,213.061
1,0,0,1,0,0,1,0,1,0,0,1,2,64,152.18
0,0,0,1,0,0,1,1,1,0,0,1,2,64,148.515
0,1,0,1,0,0,1,0,1,0,0,1,2,64,159.326
0,0,1,1,0,0,1,0,1,0,0,1,2,64,1093.25
0,0,0,1,0,0,1,0,1,1,0,1,2,64,199.575
0,0,0,1,0,0,1,0,1,0,1,1,2,64,210.483
1,0,0,1,0,1,0,0,1,0,0,1,2,64,167.485
0,0,0,1,0,1,0,1,1,0,0,1,2,64,162.318
0,1,0,1,0,1,0,0,1,0,0,1,2,64,173.514
0,0,1,1,0,1,0,0,1,0,0,1,2,64,1104.4
0,0,0,1,0,1,0,0,1,1,0,1,2,64,213.048
0,0,0,1,0,1,0,0,1,0,1,1,2,64,223.943
1,0,0,1,1,0,0,0,1,0,0,1,3,64,176.492
0,0,0,1,1,0,0,1,1,0,0,1,3,64,174.024
0,1,0,1,1,0,0,0,1,0,0,1,3,64,189.148
0,0,1,1,1,0,0,0,1,0,0,1,3,64,1480.08
0,0,0,1,1,0,0,0,1,1,0,1,3,64,241.937
0,0,0,1,1,0,0,0,1,0,1,1,3,64,258.123
1,0,0,1,0,0,1,0,1,0,0,1,3,64,175.902
0,0,0,1,0,0,1,1,1,0,0,1,3,64,171.541
0,1,0,1,0,0,1,0,1,0,0,1,3,64,185.956
0,0,1,1,0,0,1,0,1,0,0,1,3,64,1428.75
0,0,0,1,0,0,1,0,1,1,0,1,3,64,239.464
0,0,0,1,0,0,1,0,1,0,1,1,3,64,253.256
1,0,0,1,0,1,0,0,1,0,0,1,3,64,191.425
0,0,0,1,0,1,0,1,1,0,0,1,3,64,185.38
0,1,0,1,0,1,0,0,1,0,0,1,3,64,199.601
0,0,1,1,0,1,0,0,1,0,0,1,3,64,1443.09
0,0,0,1,0,1,0,0,1,1,0,1,3,64,252.813
0,0,0,1,0,1,0,0,1,0,1,1,3,64,267.393
1,0,0,1,1,0,0,0,1,0,0,1,4,64,202.147
0,0,0,1,1,0,0,1,1,0,0,1,4,64,197.181
0,1,0,1,1,0,0,0,1,0,0,1,4,64,216.868
0,0,1,1,1,0,0,0,1,0,0,1,4,64,1835.71
0,0,0,1,1,0,0,0,1,1,0,1,4,64,283.449
0,0,0,1,1,0,0,0,1,0,1,1,4,64,302.136
1,0,0,1,0,0,1,0,1,0,0,1,4,64,199.83
0,0,0,1,0,0,1,1,1,0,0,1,4,64,194.679
0,1,0,1,0,0,1,0,1,0,0,1,4,64,212.948
0,0,1,1,0,0,1,0,1,0,0,1,4,64,1767.85
0,0,0,1,0,0,1,0,1,1,0,1,4,64,279.601
0,0,0,1,0,0,1,0,1,0,1,1,4,64,296.932
1,0,0,1,0,1,0,0,1,0,0,1,4,64,215.395
0,0,0,1,0,1,0,1,1,0,0,1,4,64,208.641
0,1,0,1,0,1,0,0,1,0,0,1,4,64,226.557
0,0,1,1,0,1,0,0,1,0,0,1,4,64,1784.78
0,0,0,1,0,1,0,0,1,1,0,1,4,64,293.862
0,0,0,1,0,1,0,0,1,0,1,1,4,64,310.231
1,0,0,1,1,0,0,0,1,0,0,1,5,64,225.245
0,0,0,1,1,0,0,1,1,0,0,1,5,64,220.744
0,1,0,1,1,0,0,0,1,0,0,1,5,64,243.708
0,0,1,1,1,0,0,0,1,0,0,1,5,64,2179.25
0,0,0,1,1,0,0,0,1,1,0,1,5,64,323.663
0,0,0,1,1,0,0,0,1,0,1,1,5,64,346.815
1,0,0,1,0,0,1,0,1,0,0,1,5,64,223.301
0,0,0,1,0,0,1,1,1,0,0,1,5,64,217.668
0,1,0,1,0,0,1,0,1,0,0,1,5,64,239.01
0,0,1,1,0,0,1,0,1,0,0,1,5,64,2102.31
0,0,0,1,0,0,1,0,1,1,0,1,5,64,318.465
0,0,0,1,0,0,1,0,1,0,1,1,5,64,343.871
1,0,0,1,0,1,0,0,1,0,0,1,5,64,238.942
0,0,0,1,0,1,0,1,1,0,0,1,5,64,231.515
0,1,0,1,0,1,0,0,1,0,0,1,5,64,253.607
0,0,1,1,0,1,0,0,1,0,0,1,5,64,2119.95
0,0,0,1,0,1,0,0,1,1,0,1,5,64,333.928
0,0,0,1,0,1,0,0,1,0,1,1,5,64,357.433
1,0,0,1,1,0,0,0,1,0,0,1,6,64,249.151
0,0,0,1,1,0,0,1,1,0,0,1,6,64,244.392
0,1,0,1,1,0,0,0,1,0,0,1,6,64,270.462
0,0,1,1,1,0,0,0,1,0,0,1,6,64,2538.94
0,0,0,1,1,0,0,0,1,1,0,1,6,64,364.335
0,0,0,1,1,0,0,0,1,0,1,1,6,64,390.005
1,0,0,1,0,0,1,0,1,0,0,1,6,64,247.86
0,0,0,1,0,0,1,1,1,0,0,1,6,64,240.759
0,1,0,1,0,0,1,0,1,0,0,1,6,64,266.188
0,0,1,1,0,0,1,0,1,0,0,1,6,64,2441.03
0,0,0,1,0,0,1,0,1,1,0,1,6,64,359.453
0,0,0,1,0,0,1,0,1,0,1,1,6,64,388.281
1,0,0,1,0,1,0,0,1,0,0,1,6,64,263.11
0,0,0,1,0,1,0,1,1,0,0,1,6,64,254.564
0,1,0,1,0,1,0,0,1,0,0,1,6,64,281.797
0,0,1,1,0,1,0,0,1,0,0,1,6,64,2457.13
0,0,0,1,0,1,0,0,1,1,0,1,6,64,373.557
0,0,0,1,0,1,0,0,1,0,1,1,6,64,398.347
1,0,0,1,1,0,0,0,1,0,0,2,0,64,126.258
0,0,0,1,1,0,0,1,1,0,0,2,0,64,126.822
0,1,0,1,1,0,0,0,1,0,0,2,0,64,136.78
0,0,1,1,1,0,0,0,1,0,0,2,0,64,790.322
0,0,0,1,1,0,0,0,1,1,0,2,0,64,160.125
0,0,0,1,1,0,0,0,1,0,1,2,0,64,169.893
1,0,0,1,0,0,1,0,1,0,0,2,0,64,125.574
0,0,0,1,0,0,1,1,1,0,0,2,0,64,125.984
0,1,0,1,0,0,1,0,1,0,0,2,0,64,134.043
0,0,1,1,0,0,1,0,1,0,0,2,0,64,761.665
0,0,0,1,0,0,1,0,1,1,0,2,0,64,160.375
0,0,0,1,0,0,1,0,1,0,1,2,0,64,167.607
1,0,0,1,0,1,0,0,1,0,0,2,0,64,137.005
0,0,0,1,0,1,0,1,1,0,0,2,0,64,139.437
0,1,0,1,0,1,0,0,1,0,0,2,0,64,148.221
0,0,1,1,0,1,0,0,1,0,0,2,0,64,776.522
0,0,0,1,0,1,0,0,1,1,0,2,0,64,174.416
0,0,0,1,0,1,0,0,1,0,1,2,0,64,181.971
1,0,0,1,1,0,0,0,1,0,0,2,1,64,152.787
0,0,0,1,1,0,0,1,1,0,0,2,1,64,150.166
0,1,0,1,1,0,0,0,1,0,0,2,1,64,163.814
0,0,1,1,1,0,0,0,1,0,0,2,1,64,1140.75
0,0,0,1,1,0,0,0,1,1,0,2,1,64,201.242
0,0,0,1,1,0,0,0,1,0,1,2,1,64,213.721
1,0,0,1,0,0,1,0,1,0,0,2,1,64,151.74
0,0,0,1,0,0,1,1,1,0,0,2,1,64,149.019
0,1,0,1,0,0,1,0,1,0,0,2,1,64,160.454
0,0,1,1,0,0,1,0,1,0,0,2,1,64,1095.09
0,0,0,1,0,0,1,0,1,1,0,2,1,64,200.735
0,0,0,1,0,0,1,0,1,0,1,2,1,64,211.523
1,0,0,1,0,1,0,0,1,0,0,2,1,64,168.637
0,0,0,1,0,1,0,1,1,0,0,2,1,64,163.344
0,1,0,1,0,1,0,0,1,0,0,2,1,64,175.101
0,0,1,1,0,1,0,0,1,0,0,2,1,64,1111.95
0,0,0,1,0,1,0,0,1,1,0,2,1,64,215.029
0,0,0,1,0,1,0,0,1,0,1,2,1,64,226.737
1,0,0,1,1,0,0,0,1,0,0,2,2,64,176.876
0,0,0,1,1,0,0,1,1,0,0,2,2,64,173.847
0,1,0,1,1,0,0,0,1,0,0,2,2,64,190.021
0,0,1,1,1,0,0,0,1,0,0,2,2,64,1487.98
0,0,0,1,1,0,0,0,1,1,0,2,2,64,242.048
0,0,0,1,1,0,0,0,1,0,1,2,2,64,259.264
1,0,0,1,0,0,1,0,1,0,0,2,2,64,175.973
0,0,0,1,0,0,1,1,1,0,0,2,2,64,172.497
0,1,0,1,0,0,1,0,1,0,0,2,2,64,187.174
0,0,1,1,0,0,1,0,1,0,0,2,2,64,1429.75
0,0,0,1,0,0,1,0,1,1,0,2,2,64,240.834
0,0,0,1,0,0,1,0,1,0,1,2,2,64,254.912
1,0,0,1,0,1,0,0,1,0,0,2,2,64,192.448
0,0,0,1,0,1,0,1,1,0,0,2,2,64,186.856
0,1,0,1,0,1,0,0,1,0,0,2,2,64,202.181
0,0,1,1,0,1,0,0,1,0,0,2,2,64,1449.29
0,0,0,1,0,1,0,0,1,1,0,2,2,64,254.868
0,0,0,1,0,1,0,0,1,0,1,2,2,64,270.1
1,0,0,1,1,0,0,0,1,0,0,2,3,64,201.68
0,0,0,1,1,0,0,1,1,0,0,2,3,64,197.433
0,1,0,1,1,0,0,0,1,0,0,2,3,64,216.473
0,0,1,1,1,0,0,0,1,0,0,2,3,64,1838.74
0,0,0,1,1,0,0,0,1,1,0,2,3,64,282.807
0,0,0,1,1,0,0,0,1,0,1,2,3,64,302.957
1,0,0,1,0,0,1,0,1,0,0,2,3,64,199.991
0,0,0,1,0,0,1,1,1,0,0,2,3,64,195.449
0,1,0,1,0,0,1,0,1,0,0,2,3,64,213.575
0,0,1,1,0,0,1,0,1,0,0,2,3,64,1767.2
0,0,0,1,0,0,1,0,1,1,0,2,3,64,280.996
0,0,0,1,0,0,1,0,1,0,1,2,3,64,298.207
1,0,0,1,0,1,0,0,1,0,0,2,3,64,217.044
0,0,0,1,0,1,0,1,1,0,0,2,3,64,210.01
0,1,0,1,0,1,0,0,1,0,0,2,3,64,228.533
0,0,1,1,0,1,0,0,1,0,0,2,3,64,1787.08
0,0,0,1,0,1,0,0,1,1,0,2,3,64,295.952
0,0,0,1,0,1,0,0,1,0,1,2,3,64,313.25
1,0,0,1,1,0,0,0,1,0,0,2,4,64,226.306
0,0,0,1,1,0,0,1,1,0,0,2,4,64,221.306
0,1,0,1,1,0,0,0,1,0,0,2,4,64,243.668
0,0,1,1,1,0,0,0,1,0,0,2,4,64,2190.42
0,0,0,1,1,0,0,0,1,1,0,2,4,64,322.406
0,0,0,1,1,0,0,0,1,0,1,2,4,64,346.022
1,0,0,1,0,0,1,0,1,0,0,2,4,64,223.402
0,0,0,1,0,0,1,1,1,0,0,2,4,64,218.641
0,1,0,1,0,0,1,0,1,0,0,2,4,64,240.11
0,0,1,1,0,0,1,0,1,0,0,2,4,64,2107.13
0,0,0,1,0,0,1,0,1,1,0,2,4,64,321.204
0,0,0,1,0,0,1,0,1,0,1,2,4,64,342.111
1,0,0,1,0,1,0,0,1,0,0,2,4,64,240.999
0,0,0,1,0,1,0,1,1,0,0,2,4,64,233.592
0,1,0,1,0,1,0,0,1,0,0,2,4,64,255.654
0,0,1,1,0,1,0,0,1,0,0,2,4,64,2122.78
0,0,0,1,0,1,0,0,1,1,0,2,4,64,337.134
0,0,0,1,0,1,0,0,1,0,1,2,4,64,357.698
1,0,0,1,1,0,0,0,1,0,0,2,5,64,249.496
0,0,0,1,1,0,0,1,1,0,0,2,5,64,244.42
0,1,0,1,1,0,0,0,1,0,0,2,5,64,270.596
0,0,1,1,1,0,0,0,1,0,0,2,5,64,2536.14
0,0,0,1,1,0,0,0,1,1,0,2,5,64,363.499
0,0,0,1,1,0,0,0,1,0,1,2,5,64,390.443
1,0,0,1,0,0,1,0,1,0,0,2,5,64,247.78
0,0,0,1,0,0,1,1,1,0,0,2,5,64,241.605
0,1,0,1,0,0,1,0,1,0,0,2,5,64,267.186
0,0,1,1,0,0,1,0,1,0,0,2,5,64,2447.2
0,0,0,1,0,0,1,0,1,1,0,2,5,64,360.746
0,0,0,1,0,0,1,0,1,0,1,2,5,64,384.945
1,0,0,1,0,1,0,0,1,0,0,2,5,64,265.241
0,0,0,1,0,1,0,1,1,0,0,2,5,64,256.752
0,1,0,1,0,1,0,0,1,0,0,2,5,64,282.324
0,0,1,1,0,1,0,0,1,0,0,2,5,64,2464.05
0,0,0,1,0,1,0,0,1,1,0,2,5,64,376.234
0,0,0,1,0,1,0,0,1,0,1,2,5,64,399.515
1,0,0,1,1,0,0,0,1,0,0,2,6,64,273.219
0,0,0,1,1,0,0,1,1,0,0,2,6,64,267.283
0,1,0,1,1,0,0,0,1,0,0,2,6,64,297.772
0,0,1,1,1,0,0,0,1,0,0,2,6,64,2884.46
0,0,0,1,1,0,0,0,1,1,0,2,6,64,404.142
0,0,0,1,1,0,0,0,1,0,1,2,6,64,436.101
1,0,0,1,0,0,1,0,1,0,0,2,6,64,270.991
0,0,0,1,0,0,1,1,1,0,0,2,6,64,264.699
0,1,0,1,0,0,1,0,1,0,0,2,6,64,293.713
0,0,1,1,0,0,1,0,1,0,0,2,6,64,2780.57
0,0,0,1,0,0,1,0,1,1,0,2,6,64,407.302
0,0,0,1,0,0,1,0,1,0,1,2,6,64,431.754
1,0,0,1,0,1,0,0,1,0,0,2,6,64,289.437
0,0,0,1,0,1,0,1,1,0,0,2,6,64,279.765
0,1,0,1,0,1,0,0,1,0,0,2,6,64,308.913
0,0,1,1,0,1,0,0,1,0,0,2,6,64,2801.69
0,0,0,1,0,1,0,0,1,1,0,2,6,64,418.073
0,0,0,1,0,1,0,0,1,0,1,2,6,64,446.69
1,0,0,1,1,0,0,0,1,0,0,3,0,64,152.796
0,0,0,1,1,0,0,1,1,0,0,3,0,64,150.976
0,1,0,1,1,0,0,0,1,0,0,3,0,64,165.13
0,0,1,1,1,0,0,0,1,0,0,3,0,64,1145.8
0,0,0,1,1,0,0,0,1,1,0,3,0,64,201.986
0,0,0,1,1,0,0,0,1,0,1,3,0,64,214.899
1,0,0,1,0,0,1,0,1,0,0,3,0,64,152.67
0,0,0,1,0,0,1,1,1,0,0,3,0,64,149.282
0,1,0,1,0,0,1,0,1,0,0,3,0,64,160.858
0,0,1,1,0,0,1,0,1,0,0,3,0,64,1101.24
0,0,0,1,0,0,1,0,1,1,0,3,0,64,200.333
0,0,0,1,0,0,1,0,1,0,1,3,0,64,210.684
1,0,0,1,0,1,0,0,1,0,0,3,0,64,166.661
0,0,0,1,0,1,0,1,1,0,0,3,0,64,163.713
0,1,0,1,0,1,0,0,1,0,0,3,0,64,175.453
0,0,1,1,0,1,0,0,1,0,0,3,0,64,1118.25
0,0,0,1,0,1,0,0,1,1,0,3,0,64,214.449
0,0,0,1,0,1,0,0,1,0,1,3,0,64,225.429
1,0,0,1,1,0,0,0,1,0,0,3,1,64,177.939
0,0,0,1,1,0,0,1,1,0,0,3,1,64,174.832
0,1,0,1,1,0,0,0,1,0,0,3,1,64,190.593
0,0,1,1,1,0,0,0,1,0,0,3,1,64,1492.14
0,0,0,1,1,0,0,0,1,1,0,3,1,64,242.077
0,0,0,1,1,0,0,0,1,0,1,3,1,64,259.205
1,0,0,1,0,0,1,0,1,0,0,3,1,64,177.144
0,0,0,1,0,0,1,1,1,0,0,3,1,64,172.229
0,1,0,1,0,0,1,0,1,0,0,3,1,64,187.511
0,0,1,1,0,0,1,0,1,0,0,3,1,64,1434.01
0,0,0,1,0,0,1,0,1,1,0,3,1,64,240.317
0,0,0,1,0,0,1,0,1,0,1,3,1,64,254.862
1,0,0,1,0,1,0,0,1,0,0,3,1,64,193.01
0,0,0,1,0,1,0,1,1,0,0,3,1,64,186.934
0,1,0,1,0,1,0,0,1,0,0,3,1,64,202.524
0,0,1,1,0,1,0,0,1,0,0,3,1,64,1454.18
0,0,0,1,0,1,0,0,1,1,0,3,1,64,255.245
0,0,0,1,0,1,0,0,1,0,1,3,1,64,270.212
1,0,0,1,1,0,0,0,1,0,0,3,2,64,202.767
0,0,0,1,1,0,0,1,1,0,0,3,2,64,197.777
0,1,0,1,1,0,0,0,1,0,0,3,2,64,217.515
0,0,1,1,1,0,0,0,1,0,0,3,2,64,1839.8
0,0,0,1,1,0,0,0,1,1,0,3,2,64,283.17
0,0,0,1,1,0,0,0,1,0,1,3,2,64,304.61
1,0,0,1,0,0,1,0,1,0,0,3,2,64,201.045
0,0,0,1,0,0,1,1,1,0,0,3,2,64,195.378
0,1,0,1,0,0,1,0,1,0,0,3,2,64,214.015
0,0,1,1,0,0,1,0,1,0,0,3,2,64,1771.75
0,0,0,1,0,0,1,0,1,1,0,3,2,64,280.627
0,0,0,1,0,0,1,0,1,0,1,3,2,64,298.42
1,0,0,1,0,1,0,0,1,0,0,3,2,64,217.382
0,0,0,1,0,1,0,1,1,0,0,3,2,64,210.115
0,1,0,1,0,1,0,0,1,0,0,3,2,64,229.038
0,0,1,1,0,1,0,0,1,0,0,3,2,64,1786.92
0,0,0,1,0,1,0,0,1,1,0,3,2,64,295.345
0,0,0,1,0,1,0,0,1,0,1,3,2,64,313.794
1,0,0,1,1,0,0,0,1,0,0,3,3,64,226.247
0,0,0,1,1,0,0,1,1,0,0,3,3,64,221.142
0,1,0,1,1,0,0,0,1,0,0,3,3,64,246.171
0,0,1,1,1,0,0,0,1,0,0,3,3,64,2184.29
0,0,0,1,1,0,0,0,1,1,0,3,3,64,323.363
0,0,0,1,1,0,0,0,1,0,1,3,3,64,348.124
1,0,0,1,0,0,1,0,1,0,0,3,3,64,225.404
0,0,0,1,0,0,1,1,1,0,0,3,3,64,218.678
0,1,0,1,0,0,1,0,1,0,0,3,3,64,241.005
0,0,1,1,0,0,1,0,1,0,0,3,3,64,2110.61
0,0,0,1,0,0,1,0,1,1,0,3,3,64,321.423
0,0,0,1,0,0,1,0,1,0,1,3,3,64,342.558
1,0,0,1,0,1,0,0,1,0,0,3,3,64,241.592
